date,country,confirmed,deceased,hospitalized,intensive_care,vaccinated_once,vaccinated_fully
2021-06-30,Scotland,288424,7783,235,19,3709726,2654014
2021-06-30,Northern Ireland,124396,2155,58,2,1166842,871216
2021-07-01,England,4341522,113396,1560,279,37270641,27512461
2021-07-01,Wales,220554,5576,44,3,2261056,1695819
2021-07-01,Scotland,291887,7785,275,16,3723834,2667308
2021-07-01,Northern Ireland,124815,2156,63,2,1168739,877402
2021-07-02,England,4363810,113421,1611,297,37374718,27651764
2021-07-02,Wales,221129,5577,50,4,2262284,1712534
2021-07-02,Scotland,294985,7787,285,19,3736294,2679931
2021-07-02,Northern Ireland,125194,2156,73,1,1170556,883864
2021-07-03,England,4384448,113445,1636,296,37499429,27821407
2021-07-03,Wales,221626,5578,46,5,2263775,1723824
2021-07-03,Scotland,297511,7791,306,25,3747856,2691378
2021-07-03,Northern Ireland,125543,2156,75,1,1171653,890335
2021-07-04,England,4406254,113468,1744,305,37562914,27907987
2021-07-04,Wales,222181,5578,43,5,2264974,1730632
2021-07-04,Scotland,299937,7797,316,25,3758813,2703130
2021-07-04,Northern Ireland,125926,2156,80,1,1173365,897209
2021-07-05,England,4436469,113492,1888,330,37624362,28014147
2021-07-05,Wales,222958,5578,60,8,2266056,1746136
2021-07-05,Scotland,303347,7802,338,30,3768842,2720045
2021-07-05,Northern Ireland,126443,2156,84,1,1175151,904607
2021-07-06,England,4468096,113511,1998,353,37694676,28122390
2021-07-06,Wales,223729,5578,58,6,2267640,1764640
2021-07-06,Scotland,306453,7815,346,32,3778947,2737851
2021-07-06,Northern Ireland,126999,2156,90,1,1177136,912250
2021-07-07,England,4502370,113534,2144,377,37768489,28250997
2021-07-07,Wales,224507,5579,57,5,2269131,1783079
2021-07-07,Scotland,309374,7820,387,34,3789614,2755153
2021-07-07,Northern Ireland,127623,2156,99,1,1179096,920078
2021-07-08,England,4532295,113564,2209,376,37851618,28388553
2021-07-08,Wales,225220,5579,61,3,2270517,1798260
2021-07-08,Scotland,312123,7832,401,38,3799464,2772920
2021-07-08,Northern Ireland,128252,2156,103,0,1181008,926855
2021-07-09,England,4561344,113603,2352,393,37930379,28534800
2021-07-09,Wales,225998,5580,65,5,2271925,1810196
2021-07-09,Scotland,314521,7839,427,39,3808127,2790074
2021-07-09,Northern Ireland,128830,2157,101,0,1182772,932963
2021-07-10,England,4586755,113636,2429,398,38014643,28715509
2021-07-10,Wales,226654,5581,66,7,2273561,1825167
2021-07-10,Scotland,316345,7846,436,42,3816699,2805888
2021-07-10,Northern Ireland,129318,2158,111,1,1184485,938477
2021-07-11,England,4614173,113663,2564,408,38048622,28798846
2021-07-11,Wales,227367,5582,62,5,2274421,1832550
2021-07-11,Scotland,318239,7852,445,40,3822495,2821787
2021-07-11,Northern Ireland,129796,2159,117,1,1185689,942014
2021-07-12,England,4654652,113697,2798,433,38088839,28893975
2021-07-12,Wales,228283,5582,67,8,2275764,1846043
2021-07-12,Scotland,320834,7859,469,40,3828857,2831916
2021-07-12,Northern Ireland,130319,2159,130,1,1186295,943778
2021-07-13,England,4697898,113735,2970,470,38136359,29018071
2021-07-13,Wales,229382,5584,67,10,2277055,1861700
2021-07-13,Scotland,323293,7869,506,41,3835147,2843403
2021-07-13,Northern Ireland,131221,2159,136,1,1187446,950145
2021-07-14,England,4748217,113768,3110,489,38186247,29167852
2021-07-14,Wales,230588,5586,81,9,2278204,1876709
2021-07-14,Scotland,325507,7877,515,46,3842537,2856563
2021-07-14,Northern Ireland,132391,2159,157,1,1188563,957236
2021-07-15,England,4805799,113812,3241,493,38239769,29338613
2021-07-15,Wales,231707,5587,88,10,2279139,1892082
2021-07-15,Scotland,327483,7884,543,47,3849111,2869118
2021-07-15,Northern Ireland,133713,2159,172,1,1189863,963532
2021-07-16,England,4856936,113853,3367,512,38289988,29506620
2021-07-16,Wales,232663,5590,85,12,2280674,1905420
2021-07-16,Scotland,329247,7889,532,48,3855066,2882975
2021-07-16,Northern Ireland,135119,2162,173,1,1201048,973998
2021-07-17,England,4892216,113897,3442,514,38351087,29711301
2021-07-17,Wales,233303,5591,92,17,2281644,1918345
2021-07-17,Scotland,330653,7896,517,49,3860845,2894605
2021-07-17,Northern Ireland,136268,2162,186,3,1202031,978587
2021-07-18,England,4925379,113954,3546,512,38378897,29817461
2021-07-18,Wales,233922,5592,89,21,2282410,1925084
2021-07-18,Scotland,332046,7906,514,46,3866497,2906822
2021-07-18,Northern Ireland,137274,2163,204,3,1185869,982562
2021-07-19,England,4968780,114024,3813,543,38409767,29925872
2021-07-19,Wales,234832,5594,100,20,2282992,1933664
2021-07-19,Scotland,333967,7915,536,45,3868461,2923442
2021-07-19,Northern Ireland,138966,2164,208,3,1187005,988658
2021-07-20,England,5004728,114073,3894,544,38443299,30050765
2021-07-20,Wales,235653,5596,103,25,2284065,1946526
2021-07-20,Scotland,335580,7921,529,47,3870832,2939047
2021-07-20,Northern Ireland,140461,2165,224,2,1188669,995493
2021-07-21,England,5036404,114118,4063,567,38481057,30196507
2021-07-21,Wales,236455,5597,107,26,2285118,1959641
2021-07-21,Scotland,337162,7929,529,51,3873297,2956213
2021-07-21,Northern Ireland,141949,2166,239,3,1191038,1001669
2021-07-22,England,5064115,114184,4230,612,38518408,30353083
2021-07-22,Wales,237278,5598,120,24,2286154,1973196
2021-07-22,Scotland,338555,7938,488,58,3875354,2972327
2021-07-22,Northern Ireland,143300,2168,271,5,1192181,1003634
2021-07-23,England,5088653,114257,4401,625,38554291,30508256
2021-07-23,Wales,237962,5600,129,25,2287011,1985047
2021-07-23,Scotland,339840,7946,502,57,3877656,2991107
2021-07-23,Northern Ireland,144562,2170,287,8,1193854,1006725
2021-07-24,England,5108930,114323,4476,659,38593805,30690992
2021-07-24,Wales,238544,5603,133,25,2288219,1993816
2021-07-24,Scotland,340798,7949,479,60,3879561,3005678
2021-07-24,Northern Ireland,145598,2172,298,11,1195271,1008906
2021-07-25,England,5128588,114387,4725,675,38614342,30786374
2021-07-25,Wales,239074,5605,128,26,2289142,2002162
2021-07-25,Scotland,341748,7954,480,64,3880961,3018204
2021-07-25,Northern Ireland,146648,2173,322,14,1196995,1011471
2021-07-26,England,5155128,114454,5055,712,38640741,30894449
2021-07-26,Wales,239829,5607,145,27,2290213,2013128
2021-07-26,Scotland,343131,7961,475,65,3882830,3035004
2021-07-26,Northern Ireland,147950,2173,337,16,1198692,1016691
2021-07-27,England,5181154,114513,5163,738,38669188,31010572
2021-07-27,Wales,240597,5610,142,26,2291418,2023733
2021-07-27,Scotland,344501,7969,472,63,3884911,3051549
2021-07-27,Northern Ireland,149367,2175,330,21,1201462,1022646
2021-07-28,England,5208079,114585,5182,748,38700035,31142837
2021-07-28,Wales,241285,5614,144,19,2292572,2036670
2021-07-28,Scotland,345798,7978,474,63,3887159,3071068
2021-07-28,Northern Ireland,150694,2178,316,23,1209145,1030507
2021-07-29,England,5233440,114653,5056,765,38732496,31287193
2021-07-29,Wales,241974,5615,138,19,2293927,2047616
2021-07-29,Scotland,346981,7984,490,60,3889010,3088252
2021-07-29,Northern Ireland,151893,2184,312,25,1212236,1036362
2021-07-30,England,5255549,114749,5111,785,38761336,31428834
2021-07-30,Wales,242561,5615,140,19,2294916,2054596
2021-07-30,Scotland,348018,7991,462,60,3890923,3105501
2021-07-30,Northern Ireland,152909,2189,316,25,1215254,1040265
2021-07-31,England,5273998,114826,5057,789,38794890,31615725
2021-07-31,Wales,243039,5617,144,19,2295923,2062402
2021-07-31,Scotland,348789,7997,444,64,3892330,3124230
2021-07-31,Northern Ireland,153780,2194,323,21,1218732,1043909
2021-08-01,England,5292712,114901,5090,769,38813843,31709418
2021-08-01,Wales,243564,5620,147,22,2296517,2066442
2021-08-01,Scotland,349667,8007,422,62,3893573,3140125
2021-08-01,Northern Ireland,154648,2201,333,24,1219389,1048595
2021-08-02,England,5319292,114968,5309,791,38835847,31802623
2021-08-02,Wales,244324,5623,159,21,2297398,2073996
2021-08-02,Scotland,350998,8014,407,60,3895221,3157096
2021-08-02,Northern Ireland,155817,2204,350,23,1220430,1056278
2021-08-03,England,5346353,115034,5116,780,38860675,31912498
2021-08-03,Wales,245060,5627,148,20,2298387,2083343
2021-08-03,Scotland,352379,8017,406,61,3897175,3175478
2021-08-03,Northern Ireland,157111,2205,346,26,1221743,1062797
2021-08-04,England,5375248,115105,4944,772,38887626,32045664
2021-08-04,Wales,245856,5627,133,22,2299204,2092103
2021-08-04,Scotland,353686,8023,383,58,3899134,3194489
2021-08-04,Northern Ireland,158451,2208,342,29,1223303,1068860
2021-08-05,England,5403373,115195,4894,770,38915129,32189026
2021-08-05,Wales,246644,5628,130,19,2300137,2099624
2021-08-05,Scotland,355030,8030,381,55,3900853,3210888
2021-08-05,Northern Ireland,159853,2212,360,27,1224675,1073342
2021-08-06,England,5428225,115276,4879,765,38941568,32330103
2021-08-06,Wales,247351,5630,133,23,2301448,2105153
2021-08-06,Scotland,356296,8037,367,54,3902764,3229981
2021-08-06,Northern Ireland,161064,2217,384,28,1231106,1079825
2021-08-07,England,5448182,115361,4817,760,38975313,32520159
2021-08-07,Wales,247931,5631,130,20,2302997,2111288
2021-08-07,Scotland,357243,8043,360,41,3904537,3247959
2021-08-07,Northern Ireland,162120,2220,407,33,1232450,1084263
2021-08-08,England,5468339,115428,4939,765,38994176,32616370
2021-08-08,Wales,248516,5631,138,22,2304271,2115477
2021-08-08,Scotland,358296,8049,360,40,3906394,3265790
2021-08-08,Northern Ireland,163212,2228,430,29,1233437,1089222
2021-08-09,England,5496631,115499,5098,762,39015118,32727700
2021-08-09,Wales,249473,5633,144,21,2305562,2118707
2021-08-09,Scotland,359801,8055,356,42,3908935,3281427
2021-08-09,Northern Ireland,164620,2231,430,34,1240811,1094987
2021-08-10,England,5524241,115568,5096,782,39042282,32849043
2021-08-10,Wales,250419,5637,143,20,2307504,2123159
2021-08-10,Scotland,361335,8060,352,40,3913696,3298918
2021-08-10,Northern Ireland,166048,2234,439,32,1243125,1100236
2021-08-11,England,5553375,115649,5073,777,39075455,32996791
2021-08-11,Wales,251603,5637,139,21,2309415,2127921
2021-08-11,Scotland,362923,8063,356,42,3918287,3317167
2021-08-11,Northern Ireland,167491,2239,447,31,1244812,1104905
2021-08-12,England,5581065,115742,5029,783,39109487,33163224
2021-08-12,Wales,252862,5642,131,25,2310898,2132116
2021-08-12,Scotland,364328,8067,356,42,3923954,3335528
2021-08-12,Northern Ireland,168863,2245,454,32,1246907,1109693
2021-08-13,England,5606056,115832,5076,793,39139819,33309741
2021-08-13,Wales,253984,5643,133,26,2312341,2136749
2021-08-13,Scotland,365862,8077,353,41,3928922,3353586
2021-08-13,Northern Ireland,170189,2251,436,32,1248417,1113944
2021-08-14,England,5627392,115914,4973,797,39180771,33488622
2021-08-14,Wales,254987,5647,133,28,2313528,2141039
2021-08-14,Scotland,367350,8083,337,39,3933620,3372569
2021-08-14,Northern Ireland,171419,2255,452,28,1249579,1116681
2021-08-15,England,5648671,115988,5115,800,39205566,33591008
2021-08-15,Wales,256085,5652,140,26,2314713,2144119
2021-08-15,Scotland,368987,8089,331,40,3937102,3389404
2021-08-15,Northern Ireland,172731,2257,470,32,1251182,1120187
2021-08-16,England,5679532,116064,5429,816,39233820,33708172
2021-08-16,Wales,257670,5652,144,29,2316668,2146391
2021-08-16,Scotland,371751,8092,337,39,3940718,3403765
2021-08-16,Northern Ireland,174428,2261,483,34,1252746,1123936
2021-08-17,England,5710626,116161,5437,825,39266346,33829073
2021-08-17,Wales,259406,5653,152,27,2320165,2150141
2021-08-17,Scotland,375152,8096,338,40,3944145,3419753
2021-08-17,Northern Ireland,176116,2268,490,33,1255312,1129084
2021-08-18,England,5742052,116242,5514,812,39305003,33976795
2021-08-18,Wales,261188,5655,162,26,2323425,2153517
2021-08-18,Scotland,378892,8103,324,39,3946750,3433847
2021-08-18,Northern Ireland,177907,2279,477,32,1256779,1132946
2021-08-19,England,5771132,116335,5554,835,39352459,34131954
2021-08-19,Wales,263046,5657,182,29,2327180,2156653
2021-08-19,Scotland,382637,8110,317,33,3949202,3447607
2021-08-19,Northern Ireland,179724,2286,468,31,1258640,1136902
2021-08-20,England,5796687,116435,5576,857,39403810,34280069
2021-08-20,Wales,264665,5661,192,31,2330776,2159597
2021-08-20,Scotland,386091,8118,312,34,3953025,3461981
2021-08-20,Northern Ireland,181327,2291,453,33,1260373,1140923
2021-08-21,England,5819289,116525,5575,858,39465719,34456994
2021-08-21,Wales,266055,5661,184,31,2334512,2162418
2021-08-21,Scotland,389149,8123,323,33,3956650,3477309
2021-08-21,Northern Ireland,182810,2303,462,33,1264515,1143706
2021-08-22,England,5841698,116629,5749,863,39497703,34553782
2021-08-22,Wales,267434,5662,196,33,2335573,2165119
2021-08-22,Scotland,392820,8127,338,34,3959686,3491352
2021-08-22,Northern Ireland,184094,2313,479,33,1268173,1146016
2021-08-23,England,5872031,116727,6000,845,39534431,34666762
2021-08-23,Wales,269483,5665,205,28,2339253,2166569
2021-08-23,Scotland,398382,8135,356,41,3962337,3506322
2021-08-23,Northern Ireland,185865,2321,471,28,1270066,1147741
2021-08-24,England,5900243,116831,5911,857,39581682,34791012
2021-08-24,Wales,271639,5666,216,31,2343371,2169358
2021-08-24,Scotland,404038,8139,364,43,3965432,3522737
2021-08-24,Northern Ireland,187523,2326,483,26,1272071,1150123
2021-08-25,England,5928144,116919,5922,871,39633262,34919540
2021-08-25,Wales,273910,5671,217,33,2347000,2171499
2021-08-25,Scotland,410931,8145,391,44,3968652,3537122
2021-08-25,Northern Ireland,189235,2330,469,26,1275554,1153122
2021-08-26,England,5954626,117024,5893,872,39678898,35047937
2021-08-26,Wales,276097,5672,240,37,2349268,2174937
2021-08-26,Scotland,418222,8150,426,47,3971029,3548309
2021-08-26,Northern Ireland,190888,2335,485,26,1279093,1155558
2021-08-27,England,5978877,117131,5889,874,39716198,35164588
2021-08-27,Wales,278056,5678,242,40,2351045,2178145
2021-08-27,Scotland,424298,8161,479,47,3973445,3559132
2021-08-27,Northern Ireland,192345,2340,488,27,1281246,1157174
2021-08-28,England,5999013,117236,5756,835,39753692,35283238
2021-08-28,Wales,279572,5681,255,40,2351928,2179653
2021-08-28,Scotland,429079,8169,494,49,3976468,3573433
2021-08-28,Northern Ireland,193511,2350,488,29,1282410,1158349
2021-08-29,England,6018164,117344,5855,850,39773519,35349079
2021-08-29,Wales,281010,5687,264,38,2352706,2180222
2021-08-29,Scotland,433547,8177,507,52,3978798,3586235
2021-08-29,Northern Ireland,194589,2358,497,31,1283099,1159756
2021-08-30,England,6043136,117435,6002,859,39788746,35401653
2021-08-30,Wales,282798,5690,287,40,2352754,2180336
2021-08-30,Scotland,440137,8183,551,52,3981398,3598146
2021-08-30,Northern Ireland,196012,2365,512,33,1284443,1161433
2021-08-31,England,6076701,117530,6293,879,39822189,35506591
2021-08-31,Wales,285820,5694,302,44,2354057,2182301
2021-08-31,Scotland,447168,8194,585,54,3983638,3608451
2021-08-31,Northern Ireland,197606,2372,511,37,1286025,1163562
2021-09-01,England,6108302,117626,6236,890,39856125,35608274
2021-09-01,Wales,288690,5695,313,44,2355999,2183656
2021-09-01,Scotland,454733,8202,629,59,3986130,3616574
2021-09-01,Northern Ireland,199103,2385,517,37,1287633,1165322
2021-09-02,England,6138939,117727,6186,897,39888788,35712063
2021-09-02,Wales,291371,5704,322,48,2358138,2186704
2021-09-02,Scotland,462355,8213,624,55,3989003,3626057
2021-09-02,Northern Ireland,200492,2393,503,38,1288682,1167574
2021-09-03,England,6167666,117853,6195,889,39918234,35811658
2021-09-03,Wales,293718,5709,331,47,2359817,2189004
2021-09-03,Scotland,468535,8224,653,60,3991462,3633981
2021-09-03,Northern Ireland,201868,2399,505,38,1290060,1169483
2021-09-04,England,6191075,117965,6043,880,39951657,35929894
2021-09-04,Wales,295878,5715,339,46,2361119,2190401
2021-09-04,Scotland,473565,8234,670,58,3996119,3643149
2021-09-04,Northern Ireland,203079,2406,517,35,1291010,1171130
2021-09-05,England,6214532,118083,6167,878,39966936,35990170
2021-09-05,Wales,297986,5725,349,45,2361787,2191445
2021-09-05,Scotland,478504,8250,719,61,4000289,3652597
2021-09-05,Northern Ireland,204378,2419,529,34,1291944,1174021
2021-09-06,England,6247665,118204,6375,909,39984264,36060925
2021-09-06,Wales,300888,5728,369,46,2362580,2192341
2021-09-06,Scotland,485640,8260,771,71,4002269,3658492
2021-09-06,Northern Ireland,206134,2423,536,36,1292837,1177318
2021-09-07,England,6275604,118328,6244,885,40002785,36132687
2021-09-07,Wales,303181,5736,404,50,2363623,2194075
2021-09-07,Scotland,492367,8278,805,77,4004438,3665144
2021-09-07,Northern Ireland,207795,2428,542,35,1293709,1181487
2021-09-08,England,6301263,118443,6302,896,40022331,36208631
2021-09-08,Wales,305563,5742,428,49,2364393,2195417
2021-09-08,Scotland,498625,8288,883,82,4006987,3672632
2021-09-08,Northern Ireland,209345,2438,538,33,1294896,1184987
2021-09-09,England,6325703,118575,6254,887,40043373,36296312
2021-09-09,Wales,307882,5753,446,43,2365263,2196957
2021-09-09,Scotland,504186,8306,928,87,4008618,3677673
2021-09-09,Northern Ireland,210999,2444,532,34,1296071,1188527
2021-09-10,England,6346734,118685,6400,898,40064320,36376157
2021-09-10,Wales,309880,5763,450,41,2366308,2198936
2021-09-10,Scotland,508972,8331,977,82,4010933,3684039
2021-09-10,Northern Ireland,212371,2445,504,35,1296830,1192643
2021-09-11,England,6363690,118790,6206,865,40088003,36464454
2021-09-11,Wales,311824,5770,457,44,2366992,2200560
2021-09-11,Scotland,512602,8351,984,83,4013653,3691675
2021-09-11,Northern Ireland,213374,2451,512,35,1297228,1194869
2021-09-12,England,6381569,118897,6253,884,40099227,36507995
2021-09-12,Wales,313711,5777,477,48,2367402,2201389
2021-09-12,Scotland,515976,8373,1023,90,4015670,3698708
2021-09-12,Northern Ireland,214294,2459,516,33,1297882,1196000
2021-09-13,England,6406768,118969,6424,886,40113672,36562343
2021-09-13,Wales,316697,5784,500,48,2368124,2202393
2021-09-13,Scotland,521072,8394,1048,90,4017635,3701913
2021-09-13,Northern Ireland,215671,2469,520,32,1298956,1197505
2021-09-14,England,6429408,119088,6344,888,40130132,36618701
2021-09-14,Wales,319423,5790,505,47,2364691,2208460
2021-09-14,Scotland,525857,8414,1065,89,4019805,3705345
2021-09-14,Northern Ireland,216954,2479,502,36,1300383,1198596
2021-09-15,England,6451822,119191,6306,910,40148574,36675716
2021-09-15,Wales,322152,5805,529,47,2365400,2209785
2021-09-15,Scotland,529936,8437,1079,91,4021342,3708668
2021-09-15,Northern Ireland,218146,2482,509,33,1302069,1199165
2021-09-16,England,6474141,119305,6081,849,40166413,36734893
2021-09-16,Wales,324903,5819,514,44,2366234,2211035
2021-09-16,Scotland,533511,8453,1054,94,4022635,3711648
2021-09-16,Northern Ireland,219210,2489,492,33,1303889,1199906
2021-09-17,England,6496516,119432,5910,844,40182817,36790812
2021-09-17,Wales,327642,5834,512,49,2367407,2212387
2021-09-17,Scotland,536889,8477,1037,87,4024086,3714506
2021-09-17,Northern Ireland,220197,2499,473,31,1304565,1200436
2021-09-18,England,6517442,119526,5688,829,40203973,36858675
2021-09-18,Wales,329880,5839,506,49,2368230,2213783
2021-09-18,Scotland,539504,8498,1051,99,4027248,3719303
2021-09-18,Northern Ireland,221063,2503,476,27,1304999,1200606
2021-09-19,England,6542231,119616,5695,824,40213885,36889837
2021-09-19,Wales,332436,5842,518,54,2368604,2214219
2021-09-19,Scotland,542304,8525,1074,100,4029681,3723027
2021-09-19,Northern Ireland,222002,2508,485,28,1305556,1201074
2021-09-20,England,6574352,119722,5727,811,40229100,36931317
2021-09-20,Wales,335810,5850,532,47,2369093,2215768
2021-09-20,Scotland,546318,8546,1088,97,4032851,3725435
2021-09-20,Northern Ireland,223261,2512,476,27,1306326,1201657
2021-09-21,England,6604899,119816,5543,774,40245172,36970777
2021-09-21,Wales,339096,5853,520,50,2369657,2216912
2021-09-21,Scotland,550122,8567,1107,94,4035132,3727470
2021-09-21,Northern Ireland,224472,2516,480,25,1306822,1202311
2021-09-22,England,6633688,119922,5406,783,40264071,37011115
2021-09-22,Wales,342445,5858,496,48,2370309,2217956
2021-09-22,Scotland,553637,8598,1076,82,4037835,3729685
2021-09-22,Northern Ireland,225576,2525,465,26,1307566,1203117
2021-09-23,England,6662028,120027,5214,757,40287144,37053852
2021-09-23,Wales,345755,5866,480,48,2370711,2218515
2021-09-23,Scotland,556758,8617,1057,86,4040604,3732441
2021-09-23,Northern Ireland,226656,2533,446,25,1308437,1203664
2021-09-24,England,6687783,120119,5036,730,40311727,37093991
2021-09-24,Wales,348456,5871,469,46,2371364,2219473
2021-09-24,Scotland,559475,8639,1011,79,4044073,3734755
2021-09-24,Northern Ireland,227592,2539,429,23,1309240,1204006
2021-09-25,England,6711171,120211,5100,723,40328032,37139116
2021-09-25,Wales,350671,5878,450,48,2373120,2220074
2021-09-25,Scotland,561615,8660,1004,80,4048424,3737669
2021-09-25,Northern Ireland,228415,2544,437,23,1309914,1204438
2021-09-26,England,6737985,120279,4949,689,40336330,37161197
2021-09-26,Wales,352876,5883,454,48,2374984,2220762
2021-09-26,Scotland,563766,8681,1003,79,4053023,3740340
2021-09-26,Northern Ireland,229328,2548,448,23,1310435,1205042
2021-09-27,England,6772580,120358,5121,685,40361230,37190005
2021-09-27,Wales,355407,5892,494,45,2375494,2221612
2021-09-27,Scotland,566901,8705,1023,76,4055853,3742834
2021-09-27,Northern Ireland,230656,2552,447,25,1311183,1206162
2021-09-28,England,6802207,120437,5126,681,40393107,37220023
2021-09-28,Wales,358005,5902,477,48,2375943,2222202
2021-09-28,Scotland,570108,8721,1026,73,4057940,3745212
2021-09-28,Northern Ireland,231771,2555,438,24,1311852,1206919
2021-09-29,England,6830895,120523,5017,671,40425878,37250846
2021-09-29,Wales,360382,5914,480,44,2376313,
2021-09-29,Scotland,572717,8746,1020,71,4061163,3747697
2021-09-29,Northern Ireland,232933,2558,436,27,1312618,
2021-09-30,England,6857704,120604,4916,672,40460389,37281869
2021-09-30,Wales,362779,5925,463,44,2376708,
2021-09-30,Scotland,575094,8762,998,74,4065614,3749957
2021-09-30,Northern Ireland,233955,2563,432,25,1313395,
2021-10-01,England,6881838,120702,4799,671,40492871,37310411
2021-10-01,Wales,364740,5935,438,43,2377101,
2021-10-01,Scotland,577142,8781,983,65,4071017,3752470
2021-10-01,Northern Ireland,234870,2565,422,26,1313692,
2021-10-02,England,6903711,120777,4652,630,40510042,37342893
2021-10-02,Wales,366411,5943,451,43,2380492,
2021-10-02,Scotland,579015,8804,965,66,4079749,3754426
2021-10-02,Northern Ireland,235769,2569,425,25,1313809,
2021-10-03,England,6930848,120851,4778,639,40519799,37360792
2021-10-03,Wales,368294,5948,470,41,2384331,
2021-10-03,Scotland,581009,8820,965,71,4089126,3756307
2021-10-03,Northern Ireland,236813,2570,437,27,1313979,
2021-10-04,England,6967324,120933,4909,632,40553486,37384852
2021-10-04,Wales,371256,5952,491,42,2385134,
2021-10-04,Scotland,583979,8834,1001,67,4094854,3758655
2021-10-04,Northern Ireland,238139,2573,440,28,1314284,
2021-10-05,England,6999592,121020,5006,661,40592700,37409280
2021-10-05,Wales,374126,5959,470,47,2385622,
2021-10-05,Scotland,586830,8857,998,65,4100288,3760937
2021-10-05,Northern Ireland,239428,2576,442,27,1314491,
2021-10-06,England,7032139,121097,5009,663,40632451,37435050
2021-10-06,Wales,376908,5971,461,49,2387746,
2021-10-06,Scotland,589488,8870,988,68,4105110,3762886
2021-10-06,Northern Ireland,240705,2578,443,27,1314779,
2021-10-07,England,7064297,121189,4962,665,40671259,37460833
2021-10-07,Wales,379326,5980,461,48,2389159,
2021-10-07,Scotland,592102,8889,980,69,4110747,3765243
2021-10-07,Northern Ireland,241980,2581,448,26,1315167,
2021-10-08,England,7094144,121285,4975,647,40709363,37487433
2021-10-08,Wales,381549,5986,461,41,2389900,
2021-10-08,Scotland,594404,8903,957,64,4115816,3767486
2021-10-08,Northern Ireland,243219,2585,437,28,1315458,
2021-10-09,England,7121324,121377,4921,639,40727303,37520683
2021-10-09,Wales,383521,5989,460,42,2395138,
2021-10-09,Scotland,596551,8920,943,61,4123374,3769385
2021-10-09,Northern Ireland,244226,2590,450,26,1315513,
2021-10-10,England,7152823,121447,5077,622,40737060,37538618
2021-10-10,Wales,385394,5999,476,42,2400694,
2021-10-10,Scotland,598443,8934,935,54,4130668,3772112
2021-10-10,Northern Ireland,245380,2592,457,26,1315593,
2021-10-11,England,7195938,121541,5206,621,40775108,37561682
2021-10-11,Wales,388301,6004,496,45,2401771,
2021-10-11,Scotland,601281,8956,933,56,4135260,3773706
2021-10-11,Northern Ireland,246824,2597,465,25,1315825,
2021-10-12,England,7236829,121628,5213,657,40819635,37584318
2021-10-12,Wales,391683,6013,516,51,2403211,
2021-10-12,Scotland,603925,8972,935,51,4139533,3775796
2021-10-12,Northern Ireland,248227,2600,466,21,1316225,
2021-10-13,England,7277374,121717,5246,657,40863822,37607787
2021-10-13,Wales,394956,6020,515,47,2404237,
2021-10-13,Scotland,606584,8992,918,51,4143140,3777449
2021-10-13,Northern Ireland,249523,2605,467,26,1316528,
2021-10-14,England,7316637,121827,5289,655,40909111,37631013
2021-10-14,Wales,398166,6034,541,51,2405335,
2021-10-14,Scotland,609279,9012,908,50,4146672,3779582
2021-10-14,Northern Ireland,250775,2610,465,27,1317005,
2021-10-15,England,7353267,121934,5363,673,40952664,37656818
2021-10-15,Wales,401415,6046,540,51,2406747,
2021-10-15,Scotland,611863,9028,848,45,4149653,3781512
2021-10-15,Northern Ireland,251871,2614,465,22,1317277,
2021-10-16,England,7384906,122031,5385,681,40969480,37688314
2021-10-16,Wales,404492,6058,552,53,2412040,
2021-10-16,Scotland,614024,9046,841,47,4153456,3783267
2021-10-16,Northern Ireland,252872,2620,464,24,1317336,
2021-10-17,England,7422408,122135,5623,695,40977740,37703777
2021-10-17,Wales,407362,6066,575,55,2416793,
2021-10-17,Scotland,616340,9061,829,45,4156445,3785288
2021-10-17,Northern Ireland,253937,2622,487,24,1317506,
2021-10-18,England,7471665,122230,5938,703,41019983,37723793
2021-10-18,Wales,411416,6074,590,55,2418115,
2021-10-18,Scotland,619322,9076,857,44,4158866,3786927
2021-10-18,Northern Ireland,255387,2631,498,24,1317991,
2021-10-19,England,7516295,122334,6099,733,41063150,37744531
2021-10-19,Wales,415072,6085,569,52,2419276,
2021-10-19,Scotland,622103,9085,869,46,4161159,3788858
2021-10-19,Northern Ireland,256849,2636,496,20,1318733,
2021-10-20,England,7560258,122454,6299,746,41109623,37766414
2021-10-20,Wales,418511,6101,596,53,2420558,
2021-10-20,Scotland,624966,9101,890,51,4163816,3790910
2021-10-20,Northern Ireland,258245,2639,503,22,1319098,
2021-10-21,England,7598838,122567,6366,750,41153896,37787918
2021-10-21,Wales,421432,6116,597,59,2421700,
2021-10-21,Scotland,627521,9123,917,58,4166208,3792915
2021-10-21,Northern Ireland,259382,2646,503,25,1319509,
2021-10-22,England,7633345,122671,6405,746,41193959,37810302
2021-10-22,Wales,424075,6121,585,59,2422938,
2021-10-22,Scotland,629984,9139,894,60,4168692,3794749
2021-10-22,Northern Ireland,260434,2657,484,24,1320056,
2021-10-23,England,7663092,122803,6386,728,41217381,37839783
2021-10-23,Wales,426268,6125,590,57,2426859,
2021-10-23,Scotland,632138,9162,896,61,4171762,3796392
2021-10-23,Northern Ireland,261443,2663,491,23,1320807,
2021-10-24,England,7693184,122922,6515,745,41231737,37854092
2021-10-24,Wales,428554,6134,606,60,2429690,
2021-10-24,Scotland,634473,9183,899,58,4174401,3799292
2021-10-24,Northern Ireland,262495,2666,512,22,1321327,
